id,roomid,parentid,created_time,type,content,username,useraddress
10791,3517,\N,"2014-10-26 14:07:28","presence","join","Srivatsan","192.101.84.225:53717"
10792,3517,\N,"2014-10-26 14:08:34","text","Hi I am Srivatsan from India","Srivatsan","192.101.84.225:53717"
10793,3517,\N,"2014-10-26 14:11:30","text","It's nearly time to proceed - please finish discussing this one.","VirtualCarolyn","128.2.220.118:49675"
10794,3517,\N,"2014-10-26 14:13:03","ready","ready","Srivatsan","192.101.84.225:53717"
10795,3517,\N,"2014-10-26 14:13:04","private","Thanks, Srivatsan. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49675"
10796,3517,\N,"2014-10-26 14:13:34","text","\
Regarding learning analytics tools, did you find the classifications of a) proprietary/open source and b) single functionally/Integrated suites to be useful? How would you improve these classifications to make them more relevant to educators starting with analytics toolsets?\
    ","VirtualCarolyn","128.2.220.118:49675"
10797,3517,\N,"2014-10-26 14:13:46","ready","global unready","VirtualCarolyn","128.2.220.118:49675"
10798,3517,\N,"2014-10-26 14:13:48","text","Once you've fully discussed this, press the \We're Ready\ button (or type \ready\).","VirtualCarolyn","128.2.220.118:49675"
10799,3517,\N,"2014-10-26 14:15:06","text","I haven&#39;t really used the sources and you?","Jeantar","70.30.199.242:57203"
10800,3517,\N,"2014-10-26 14:17:32","text","The classifications were useful. I had only used R which is an open source tool before. To actually improve on the classification I would need to learn more about each tools abilities ","Srivatsan","192.101.84.225:53717"
10801,3517,\N,"2014-10-26 14:18:49","text","and what you do with these open sources? Like what kinf of information you have?","Jeantar","70.30.199.242:57203"
10802,3517,\N,"2014-10-26 14:19:44","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:49675"
10803,3517,\N,"2014-10-26 14:21:48","text","\
Reflect on the structure of the dual-layer structure of the course. Describe your experience of coming to understand different course elements.\
    ","VirtualCarolyn","128.2.220.118:49675"
10804,3517,\N,"2014-10-26 14:21:56","ready","global unready","VirtualCarolyn","128.2.220.118:49675"
10805,3517,\N,"2014-10-26 14:21:58","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:49675"
10806,3517,\N,"2014-10-26 14:27:54","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:49675"
10807,3517,\N,"2014-10-26 14:29:09","ready","ready","Jeantar","70.30.199.242:57203"
10808,3517,\N,"2014-10-26 14:29:10","private","Thanks, Jeantar. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49675"
10809,3517,\N,"2014-10-26 14:29:56","text","\
Now this activity has come to an end.  Thanks for a great chat!\
    ","VirtualCarolyn","128.2.220.118:49675"
10810,3517,\N,"2014-10-26 14:30:05","presence","leave","VirtualCarolyn","128.2.220.118:49675"
10811,3520,\N,"2014-10-26 14:35:56","presence","join","VirtualCarolyn","128.2.220.118:49677"
10812,3517,\N,"2014-10-26 14:37:24","ready","unready","Jeantar","70.30.199.242:57203"
10813,3517,\N,"2014-10-26 14:37:27","ready","ready","Jeantar","70.30.199.242:57203"
10814,3517,\N,"2014-10-26 14:37:27","ready","unready","Jeantar","70.30.199.242:57203"
10815,3517,\N,"2014-10-26 14:37:40","text","ok","Jeantar","70.30.199.242:57203"
10816,3517,\N,"2014-10-26 14:37:42","ready","ready","Jeantar","70.30.199.242:57203"
10817,3517,\N,"2014-10-26 14:37:46","presence","leave","Jeantar","70.30.199.242:57203"
10818,3520,\N,"2014-10-26 14:39:08","presence","join","GKUD1993","117.217.70.10:54158"
10819,3520,\N,"2014-10-26 14:39:12","text"," \
In this collaborative activity, we will reflect on what you have learned about the field of learning analytics. First, take a couple of minutes to introduce yourselves.\
    ","VirtualCarolyn","128.2.220.118:49677"
10820,3520,\N,"2014-10-26 14:39:22","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:49677"
10821,3520,\N,"2014-10-26 14:39:26","text","Hello","GKUD1993","117.217.70.10:54158"
10822,3520,\N,"2014-10-26 14:39:31","text","I am Gayatri","GKUD1993","117.217.70.10:54158"
10823,3520,\N,"2014-10-26 14:39:38","text","I am from Goa, India","GKUD1993","117.217.70.10:54158"
10824,3520,\N,"2014-10-26 14:40:06","text","I am currently doing my Bachelors in computer science","GKUD1993","117.217.70.10:54158"
10825,3520,\N,"2014-10-26 14:40:33","ready","ready","GKUD1993","117.217.70.10:54158"
10826,3520,\N,"2014-10-26 14:40:34","text","Looks like everyone's together - let's move on!","VirtualCarolyn","128.2.220.118:49677"
10827,3520,\N,"2014-10-26 14:40:36","ready","global unready","VirtualCarolyn","128.2.220.118:49677"
10828,3520,\N,"2014-10-26 14:40:38","text","\
Now that you have viewed the videos, share what you found most interesting about learning analytics.\
    ","VirtualCarolyn","128.2.220.118:49677"
10829,3520,\N,"2014-10-26 14:40:44","ready","global unready","VirtualCarolyn","128.2.220.118:49677"
10830,3520,\N,"2014-10-26 14:40:46","text","Once you've fully discussed this, press the \We're Ready\ button (or type \ready\).","VirtualCarolyn","128.2.220.118:49677"
10831,3520,\N,"2014-10-26 14:42:07","presence","join","Maka","95.104.78.19:27152"
10832,3520,\N,"2014-10-26 14:42:33","text","hi","Maka","95.104.78.19:27152"
10833,3520,\N,"2014-10-26 14:42:44","ready","ready","Maka","95.104.78.19:27152"
10834,3520,\N,"2014-10-26 14:42:46","private","Thanks, Maka. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49677"
10835,3520,\N,"2014-10-26 14:43:02","text","hi maka","GKUD1993","117.217.70.10:54158"
10836,3520,\N,"2014-10-26 14:43:13","text","Sorry","Maka","95.104.78.19:27152"
10837,3520,\N,"2014-10-26 14:43:28","text","I am a PhD student in educational sciences","Maka","95.104.78.19:27152"
10838,3520,\N,"2014-10-26 14:44:16","text","and I am from Georgia. My name is Maka, female","Maka","95.104.78.19:27152"
10839,3520,\N,"2014-10-26 14:45:22","text","I am from Goa, India. My name is Gayatri. female","GKUD1993","117.217.70.10:54158"
10840,3520,\N,"2014-10-26 14:45:29","text","nice to meetyou","GKUD1993","117.217.70.10:54158"
10841,3520,\N,"2014-10-26 14:45:48","text","you too :)","Maka","95.104.78.19:27152"
10842,3520,\N,"2014-10-26 14:45:54","text","so we are ready?","Maka","95.104.78.19:27152"
10843,3520,\N,"2014-10-26 14:46:03","text","I am a little confused here :)))","Maka","95.104.78.19:27152"
10844,3517,\N,"2014-10-26 14:46:41","presence","leave","Srivatsan","192.101.84.225:53717"
10845,3520,\N,"2014-10-26 14:46:42","text","We need to start wrapping up this discussion. Get ready to move on.","VirtualCarolyn","128.2.220.118:49677"
10846,3520,\N,"2014-10-26 14:46:52","text","ok","Maka","95.104.78.19:27152"
10847,3520,\N,"2014-10-26 14:46:53","ready","unready","Maka","95.104.78.19:27152"
10848,3520,\N,"2014-10-26 14:46:54","ready","ready","Maka","95.104.78.19:27152"
10849,3520,\N,"2014-10-26 14:46:56","private","Hang on until everyone is ready, Maka.","VirtualCarolyn","128.2.220.118:49677"
10850,3520,\N,"2014-10-26 14:47:32","text","lets discuss about what we found interesting","GKUD1993","117.217.70.10:54158"
10851,3520,\N,"2014-10-26 14:48:01","text","ok","Maka","95.104.78.19:27152"
10852,3520,\N,"2014-10-26 14:48:34","text","I came across analytics during my academics and i have become interested in this field since then. That is why i joined this course to explore more. What about you?","GKUD1993","117.217.70.10:54158"
10853,3520,\N,"2014-10-26 14:48:44","text","\
Regarding learning analytics tools, did you find the classifications of a) proprietary/open source and b) single functionally/Integrated suites to be useful? How would you improve these classifications to make them more relevant to educators starting with analytics toolsets?\
    ","VirtualCarolyn","128.2.220.118:49677"
10854,3520,\N,"2014-10-26 14:48:56","ready","global unready","VirtualCarolyn","128.2.220.118:49677"
10855,3520,\N,"2014-10-26 14:48:58","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:49677"
10856,3520,\N,"2014-10-26 14:49:09","text","ok","GKUD1993","117.217.70.10:54158"
10857,3520,\N,"2014-10-26 14:49:35","ready","ready","Maka","95.104.78.19:27152"
10858,3520,\N,"2014-10-26 14:49:36","private","Thanks, Maka. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49677"
10859,3520,\N,"2014-10-26 14:51:19","text","I specially found the idea of text mining and social network analysis very interesting. Using this we get to know sentiments of people, maybe on some products using their reviews. I would certainly like to learn it more. ","GKUD1993","117.217.70.10:54158"
10860,3520,\N,"2014-10-26 14:51:25","text","What about you maka?","GKUD1993","117.217.70.10:54158"
10861,3520,\N,"2014-10-26 14:52:21","text","For me the integrated software, that comes with lots of fucntionalities but have trade-offs in terms of difficulty of use, was interesting","Maka","95.104.78.19:27152"
10862,3520,\N,"2014-10-26 14:53:13","text","I tried using rapidminer once, in another mooc led by Ryan Baker, but was a little harder than expected. So I gave up on that one. I am not so technical, not a programmer","Maka","95.104.78.19:27152"
10863,3520,\N,"2014-10-26 14:54:19","text","So for me its important to know that I can use some software without much preparation. I am more into the theory and methodology of analytics but I really want to know how to really do the analytics thing by my own :)","Maka","95.104.78.19:27152"
10864,3520,\N,"2014-10-26 14:54:56","text","We're going to have to move on soon.","VirtualCarolyn","128.2.220.118:49677"
10865,3261,\N,"2014-10-26 14:55:02","presence","leave","capricious","86.99.176.51:62645"
10866,3520,\N,"2014-10-26 14:55:08","text","i tried the open source software R. Its very useful specially for different statistical analysis. So i have some experience with that","GKUD1993","117.217.70.10:54158"
10867,3520,\N,"2014-10-26 14:55:36","text","but i have not used the other softwares. So i want to learn them","GKUD1993","117.217.70.10:54158"
10868,3520,\N,"2014-10-26 14:56:15","ready","unready","Maka","95.104.78.19:27152"
10869,3520,\N,"2014-10-26 14:56:16","ready","ready","Maka","95.104.78.19:27152"
10870,3520,\N,"2014-10-26 14:56:16","private","Thanks, Maka. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49677"
10871,3520,\N,"2014-10-26 14:57:00","text","\
Reflect on the structure of the dual-layer structure of the course. Describe your experience of coming to understand different course elements.\
    ","VirtualCarolyn","128.2.220.118:49677"
10872,3520,\N,"2014-10-26 14:57:08","ready","global unready","VirtualCarolyn","128.2.220.118:49677"
10873,3520,\N,"2014-10-26 14:57:10","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:49677"
10874,3520,\N,"2014-10-26 14:58:23","ready","ready","Maka","95.104.78.19:27152"
10875,3520,\N,"2014-10-26 14:58:24","private","Hang on until everyone is ready, Maka.","VirtualCarolyn","128.2.220.118:49677"
10876,3520,\N,"2014-10-26 14:59:37","text","I really liked the dual layer structure. So far in the courses i have taken, there was not much interaction. But this course offers group discussions and many interacting sessions and tools which i think will be really helpful for me to learn. I can share what i know as well as learn from others. It will be much easier and useful to understand any concepts through discussions. ","GKUD1993","117.217.70.10:54158"
10877,3520,\N,"2014-10-26 15:00:19","text","We can help each other with our difficulties. What do you think maka?","GKUD1993","117.217.70.10:54158"
10878,3520,\N,"2014-10-26 15:00:20","text","being an educational sciences student, I understand the notion of distributed learning environments and I agree that finding the path into your own learning is already a learning process. At the same time, I consider content also very important, particularly in this course.  So I think this two layers will work really well and I expect that I can really learn something from this course","Maka","95.104.78.19:27152"
10879,3520,\N,"2014-10-26 15:00:49","text","yes i agree","GKUD1993","117.217.70.10:54158"
10880,3520,\N,"2014-10-26 15:02:11","text",":)","Maka","95.104.78.19:27152"
10881,3520,\N,"2014-10-26 15:03:02","ready","ready","GKUD1993","117.217.70.10:54158"
10882,3520,\N,"2014-10-26 15:03:04","ready","global unready","VirtualCarolyn","128.2.220.118:49677"
10883,3520,\N,"2014-10-26 15:03:06","text","\
Now this activity has come to an end.  Thanks for a great chat!\
    ","VirtualCarolyn","128.2.220.118:49677"
10884,3520,\N,"2014-10-26 15:03:12","text","We're going to have to move on soon.","VirtualCarolyn","128.2.220.118:49677"
10885,3520,\N,"2014-10-26 15:03:15","presence","leave","VirtualCarolyn","128.2.220.118:49677"
10886,3520,\N,"2014-10-26 15:03:39","text","VirtualCarolyn left us!","Maka","95.104.78.19:27152"
10887,3520,\N,"2014-10-26 15:03:50","text","yes","GKUD1993","117.217.70.10:54158"
10888,3520,\N,"2014-10-26 15:05:03","text","Thank you Maka. Nice talking to you","GKUD1993","117.217.70.10:54158"
10889,3520,\N,"2014-10-26 15:05:17","text","So is this all?","Maka","95.104.78.19:27152"
10890,3520,\N,"2014-10-26 15:05:31","text","shouldn&#39;t we wait for her?","Maka","95.104.78.19:27152"
10891,3520,\N,"2014-10-26 15:05:45","text","I think that&#39;s it for the assignment","GKUD1993","117.217.70.10:54158"
10892,3520,\N,"2014-10-26 15:05:47","text","Now this activity has come to an end.  Thanks for a great chat!\
    ","Maka","95.104.78.19:27152"
10893,3520,\N,"2014-10-26 15:05:54","text","ok, now i got it!","Maka","95.104.78.19:27152"
10894,3520,\N,"2014-10-26 15:05:58","text","Thank you too","Maka","95.104.78.19:27152"
10895,3520,\N,"2014-10-26 15:06:04","text","bye","Maka","95.104.78.19:27152"
10896,3520,\N,"2014-10-26 15:06:10","text","bye","GKUD1993","117.217.70.10:54158"
10897,3520,\N,"2014-10-26 15:06:20","presence","leave","Maka","95.104.78.19:27152"
10898,3520,\N,"2014-10-26 15:06:24","presence","leave","GKUD1993","117.217.70.10:54158"
10899,3523,\N,"2014-10-26 15:52:56","presence","join","VirtualCarolyn","128.2.220.118:49683"
10900,3523,\N,"2014-10-26 15:53:19","presence","join","ukasz1tm","188.122.19.43:55632"
10901,3523,\N,"2014-10-26 15:53:24","text"," \
In this collaborative activity, we will reflect on what you have learned about the field of learning analytics. First, take a couple of minutes to introduce yourselves.\
    ","VirtualCarolyn","128.2.220.118:49683"
